# start	end	mode	name  (end = start+size-1, exact)
0x0800A144	0x0800A187	thumb	PrintPlayTime
0x0800A188	0x0800A1BF	thumb	PrintPokedexCount
0x0800A1C0	0x0800A1F3	thumb	PrintBadgeCount
0x0800A1F4	0x0800A2DF	thumb	Task_NewGameSpeech1
0x0800A2E0	0x0800A357	thumb	Task_NewGameSpeech2
0x0800A358	0x0800A3C7	thumb	Task_NewGameSpeech3
0x0800A3C8	0x0800A413	thumb	Task_NewGameSpeech4
0x0800A414	0x0800A443	thumb	Task_NewGameSpeech5
0x0800A444	0x0800A4B7	thumb	Task_NewGameSpeech6
0x0800A4B8	0x0800A527	thumb	Task_NewGameSpeech7
0x0800A528	0x0800A563	thumb	Task_NewGameSpeech8
0x0800A564	0x0800A5AB	thumb	Task_NewGameSpeech9
0x0800A5AC	0x0800A623	thumb	Task_NewGameSpeech10
0x0800A624	0x0800A667	thumb	Task_NewGameSpeech11
0x0800A668	0x0800A717	thumb	Task_NewGameSpeech12
0x0800A718	0x0800A75B	thumb	Task_NewGameSpeech13
0x0800A75C	0x0800A79B	thumb	Task_NewGameSpeech14
0x0800A79C	0x0800A7D3	thumb	Task_NewGameSpeech15
0x0800A7D4	0x0800A873	thumb	Task_NewGameSpeech16
0x0800A874	0x0800A91B	thumb	Task_NewGameSpeech17
0x0800A91C	0x0800A973	thumb	Task_NewGameSpeech18
0x0800A974	0x0800A9B3	thumb	Task_NewGameSpeech19
0x0800A9B4	0x0800A9EB	thumb	Task_NewGameSpeech20
0x0800A9EC	0x0800AAAB	thumb	Task_NewGameSpeech21
0x0800AAAC	0x0800AAEB	thumb	Task_NewGameSpeech22
0x0800AAEC	0x0800AB37	thumb	Task_NewGameSpeech23
0x0800AB38	0x0800AB6F	thumb	Task_NewGameSpeech24
0x0800AB70	0x0800AC1F	thumb	Task_NewGameSpeech25
0x0800AC20	0x0800AC57	thumb	Task_NewGameSpeech26
0x0800AC58	0x0800AD47	thumb	Task_NewGameSpeech27
0x0800AD48	0x0800ADF3	thumb	Task_NewGameSpeech28
0x0800ADF4	0x0800AED3	thumb	Task_NewGameSpeech29
0x0800AED4	0x0800AF83	thumb	Task_NewGameSpeech30
0x0800AF84	0x0800AFBF	thumb	Task_NewGameSpeech31
0x0800AFC0	0x0800B033	thumb	Task_NewGameSpeech32
0x0800B034	0x0800B05F	thumb	Task_NewGameSpeech33
0x0800B060	0x0800B23B	thumb	CB_ContinueNewGameSpeechPart2
0x0800B23C	0x0800B23D	thumb	nullsub_34
0x0800B240	0x0800B259	thumb	ShrinkPlayerSprite
0x0800B25C	0x0800B2CB	thumb	CreateAzurillSprite
0x0800B2CC	0x0800B3EB	thumb	AddBirchSpeechObjects
0x0800B3EC	0x0800B457	thumb	Task_SpriteFadeOut
0x0800B458	0x0800B4C7	thumb	StartSpriteFadeOut
0x0800B4C8	0x0800B533	thumb	Task_SpriteFadeIn
0x0800B534	0x0800B5A7	thumb	StartSpriteFadeIn
0x0800B5A8	0x0800B613	thumb	HandleFloorShadowFadeOut
0x0800B614	0x0800B653	thumb	StartBackgroundFadeOut
0x0800B654	0x0800B6BF	thumb	HandleFloorShadowFadeIn
0x0800B6C0	0x0800B6FF	thumb	StartBackgroundFadeIn
0x0800B700	0x0800B75F	thumb	CreateGenderMenu
0x0800B760	0x0800B76D	thumb	GenderMenuProcessInput
0x0800B770	0x0800B7F7	thumb	CreateNameMenu
0x0800B7F8	0x0800B805	thumb	NameMenuProcessInput
0x0800B808	0x0800B857	thumb	SetPresetPlayerName
0x0800B858	0x0800B883	thumb	HandleLinkBattleSetup
0x0800B884	0x0800B94F	thumb	SetUpBattleVarsAndBirchPoochyena
0x0800B950	0x0800B9A7	thumb	sub_800B950
0x0800B9A8	0x0800BA77	thumb	InitSinglePlayerBtlControllers
0x0800BA78	0x0800BD53	thumb	InitLinkBtlControllers
0x0800BD54	0x0800BE9B	thumb	SetBattlePartyIds
0x0800BE9C	0x0800BF27	thumb	PrepareBufferDataTransfer
0x0800BF28	0x0800BFEF	thumb	CreateTasksForSendRecvLinkBuffers
0x0800BFF0	0x0800C1A7	thumb	PrepareBufferDataTransferLink
0x0800C1A8	0x0800C359	thumb	Task_HandleSendLinkBuffersData
0x0800C35C	0x0800C47B	thumb	sub_800C35C
0x0800C47C	0x0800C617	thumb	Task_HandleCopyReceivedLinkBuffersData
0x0800C618	0x0800C63B	thumb	BtlController_EmitGetMonData
0x0800C63C	0x0800C663	thumb	BtlController_EmitGetRawMonData
0x0800C664	0x0800C6A3	thumb	BtlController_EmitSetMonData
0x0800C6A4	0x0800C6E3	thumb	BtlController_EmitSetRawMonData
0x0800C6E4	0x0800C703	thumb	BtlController_EmitLoadMonSprite
0x0800C704	0x0800C727	thumb	BtlController_EmitSwitchInAnim
0x0800C728	0x0800C747	thumb	BtlController_EmitReturnMonToBall
0x0800C748	0x0800C767	thumb	BtlController_EmitDrawTrainerPic
0x0800C768	0x0800C787	thumb	BtlController_EmitTrainerSlide
0x0800C788	0x0800C7A7	thumb	BtlController_EmitTrainerSlideBack
0x0800C7A8	0x0800C7C7	thumb	BtlController_EmitFaintAnimation
0x0800C7C8	0x0800C7E7	thumb	BtlController_EmitPaletteFade
0x0800C7E8	0x0800C807	thumb	BtlController_EmitSuccessBallThrowAnim
0x0800C808	0x0800C827	thumb	BtlController_EmitBallThrowAnim
0x0800C828	0x0800C86F	thumb	BtlController_EmitPause
0x0800C870	0x0800C947	thumb	BtlController_EmitMoveAnimation
0x0800C948	0x0800CA67	thumb	BtlController_EmitPrintString
0x0800CA68	0x0800CB57	thumb	BtlController_EmitPrintSelectionString
0x0800CB58	0x0800CB83	thumb	BtlController_EmitChooseAction
0x0800CB84	0x0800CBA3	thumb	BtlController_EmitUnknownYesNoBox
0x0800CBA4	0x0800CBDF	thumb	BtlController_EmitChooseMove
0x0800CBE0	0x0800CC13	thumb	BtlController_EmitChooseItem
0x0800CC14	0x0800CC4F	thumb	BtlController_EmitChoosePokemon
0x0800CC50	0x0800CC6F	thumb	BtlController_EmitCmd23
0x0800CC70	0x0800CCA7	thumb	BtlController_EmitHealthBarUpdate
0x0800CCA8	0x0800CCDB	thumb	BtlController_EmitExpUpdate
0x0800CCDC	0x0800CD2F	thumb	BtlController_EmitStatusIconUpdate
0x0800CD30	0x0800CD6B	thumb	BtlController_EmitStatusAnimation
0x0800CD6C	0x0800CD8B	thumb	BtlController_EmitStatusXor
0x0800CD8C	0x0800CDD3	thumb	BtlController_EmitDataTransfer
0x0800CDD4	0x0800CE3B	thumb	BtlController_EmitDMA3Transfer
0x0800CE3C	0x0800CE83	thumb	BtlController_EmitPlayBGM
0x0800CE84	0x0800CECB	thumb	BtlController_EmitCmd32
0x0800CECC	0x0800CEF7	thumb	BtlController_EmitTwoReturnValues
0x0800CEF8	0x0800CF2F	thumb	BtlController_EmitChosenMonReturnValue
0x0800CF30	0x0800CF5B	thumb	BtlController_EmitOneReturnValue
0x0800CF5C	0x0800CF87	thumb	BtlController_EmitOneReturnValue_Duplicate
0x0800CF88	0x0800CFA7	thumb	BtlController_EmitCmd37
0x0800CFA8	0x0800CFC7	thumb	BtlController_EmitCmd38
0x0800CFC8	0x0800CFE7	thumb	BtlController_EmitCmd39
0x0800CFE8	0x0800D007	thumb	BtlController_EmitCmd40
0x0800D008	0x0800D027	thumb	BtlController_EmitHitAnimation
0x0800D028	0x0800D047	thumb	BtlController_EmitCmd42
0x0800D048	0x0800D073	thumb	BtlController_EmitPlaySE
0x0800D074	0x0800D09F	thumb	BtlController_EmitPlayFanfareOrBGM
0x0800D0A0	0x0800D0BF	thumb	BtlController_EmitFaintingCry
0x0800D0C0	0x0800D0DF	thumb	BtlController_EmitIntroSlide
0x0800D0E0	0x0800D0FF	thumb	BtlController_EmitIntroTrainerBallThrow
0x0800D100	0x0800D147	thumb	BtlController_EmitDrawPartyStatusSummary
0x0800D148	0x0800D167	thumb	BtlController_EmitHidePartyStatusSummary
0x0800D168	0x0800D187	thumb	BtlController_EmitEndBounceEffect
0x0800D188	0x0800D1AB	thumb	BtlController_EmitSpriteInvisibility
0x0800D1AC	0x0800D1D7	thumb	BtlController_EmitBattleAnimation
0x0800D1D8	0x0800D1F7	thumb	BtlController_EmitLinkStandbyMsg
0x0800D1F8	0x0800D217	thumb	BtlController_EmitResetActionMoveSelection
0x0800D218	0x0800D237	thumb	BtlController_EmitCmd55
0x0800D238	0x0800D241	thumb	LZDecompressWram
0x0800D244	0x0800D24D	thumb	LZDecompressVram
0x0800D250	0x0800D27B	thumb	LoadCompressedObjectPic
0x0800D27C	0x0800D2A3	thumb	LoadCompressedObjectPicOverrideBuffer
0x0800D2A4	0x0800D2D7	thumb	LoadCompressedObjectPalette
0x0800D2D8	0x0800D307	thumb	LoadCompressedObjectPaletteOverrideBuffer
0x0800D308	0x0800D333	thumb	DecompressPicFromTable_2
0x0800D334	0x0800D377	thumb	HandleLoadSpecialPokePic
0x0800D378	0x0800D41F	thumb	LoadSpecialPokePic
0x0800D420	0x0800D42B	thumb	Unused_LZDecompressWramIndirect
0x0800D42C	0x0800D683	thumb	unref_sub_800D42C
0x0800D684	0x0800D6C3	thumb	debug_sub_800D684
0x0800D6C4	0x0800D6D1	thumb	sub_800D6C4
0x0800D6D4	0x0800D74B	thumb	sub_800D6D4
0x0800D74C	0x0800D7B7	thumb	ApplyPlayerChosenFrameToBattleMenu
0x0800D7B8	0x0800DAB7	thumb	DrawMainBattleBackground
0x0800DAB8	0x0800DAF7	thumb	LoadBattleTextboxAndBackground
0x0800DAF8	0x0800DC23	thumb	sub_800DAF8
0x0800DC24	0x0800DE2F	thumb	PrintLinkBattleWinLossTie
0x0800DE30	0x0800E23B	thumb	InitLinkBattleVsScreen
0x0800E23C	0x0800E413	thumb	DrawBattleEntryBackground
0x0800E414	0x0800E7C3	thumb	LoadChosenBattleElement
0x0800E7C4	0x0800E7F7	thumb	CB2_InitBattle
0x0800E7F8	0x0800E9EB	thumb	CB2_InitBattleInternal
0x0800E9EC	0x0800EAAB	thumb	BufferPartyVsScreenHealth_AtStart
0x0800EAAC	0x0800EB07	thumb	SetPlayerBerryDataInBattleStruct
0x0800EB08	0x0800EC43	thumb	SetAllPlayersBerryData
0x0800EC44	0x0800EC9B	thumb	TryCorrectShedinjaLanguage
0x0800EC9C	0x0800F02B	thumb	CB2_HandleStartBattle
0x0800F02C	0x0800F103	thumb	PrepareOwnMultiPartnerBuffer
0x0800F104	0x0800F297	thumb	sub_800F104
0x0800F298	0x0800F807	thumb	CB2_HandleStartMultiBattle
0x0800F808	0x0800F827	thumb	BattleMainCB2
0x0800F828	0x0800F837	thumb	sub_800F828
0x0800F838	0x0800F8E7	thumb	sub_800F838
0x0800F8E8	0x0800FCD3	thumb	CreateNPCTrainerParty
0x0800FCD4	0x0800FCFB	thumb	sub_800FCD4
0x0800FCFC	0x0800FDAB	thumb	sub_800FCFC
0x0800FDAC	0x0800FDAD	thumb	nullsub_36
0x0800FDB0	0x0800FE1F	thumb	sub_800FDB0
0x0800FE20	0x0800FE3F	thumb	sub_800FE20
0x0800FE40	0x08010013	thumb	sub_800FE40
0x08010014	0x080101B7	thumb	c2_8011A1C
0x080101B8	0x080101D1	thumb	sub_80101B8
0x080101D4	0x08010247	thumb	c2_081284E0
0x08010248	0x08010277	thumb	oac_poke_opponent
0x08010278	0x080102AB	thumb	sub_8010278
0x080102AC	0x08010307	thumb	sub_80102AC
0x08010308	0x08010309	thumb	nullsub_37
0x0801030C	0x0801031F	thumb	unref_sub_801030C
0x08010320	0x08010383	thumb	sub_8010320
0x08010384	0x08010493	thumb	sub_8010384
0x08010494	0x0801051F	thumb	sub_8010494
0x08010520	0x0801053B	thumb	sub_8010520
0x0801053C	0x08010571	thumb	sub_801053C
0x08010574	0x0801059F	thumb	sub_8010574
0x080105A0	0x080105AB	thumb	sub_80105A0
0x080105AC	0x080105DB	thumb	oac_poke_ally_
0x080105DC	0x080105E7	thumb	sub_80105DC
0x080105E8	0x080105E9	thumb	nullsub_86
0x080105EC	0x08010613	thumb	sub_80105EC
0x08010614	0x08010713	thumb	dp11b_obj_instanciate
0x08010714	0x080107AF	thumb	dp11b_obj_free
0x080107B0	0x080107FB	thumb	objc_dp11b_pingpong
0x080107FC	0x080107FD	thumb	nullsub_41
0x08010800	0x08010823	thumb	sub_8010800
0x08010824	0x08010873	thumb	BattleMainCB1
0x08010874	0x08010B87	thumb	BattleStartClearSetData
0x08010B88	0x08010F47	thumb	SwitchInClearSetData
0x08010F48	0x080112BF	thumb	UndoEffectsAfterFainting
0x080112C0	0x08011333	thumb	bc_8012FAC
0x08011334	0x08011383	thumb	BattlePrepIntroSlide
0x08011384	0x080115FF	thumb	sub_8011384
0x08011600	0x0801179F	thumb	bc_801333C
0x080117A0	0x080117D7	thumb	bc_battle_begin_message
0x080117D8	0x080117FF	thumb	bc_8013568
0x08011800	0x08011833	thumb	sub_8011800
0x08011834	0x080118C3	thumb	sub_8011834
0x080118C4	0x0801194F	thumb	bc_801362C
0x08011950	0x0801196F	thumb	unref_sub_8011950
0x08011970	0x080119B3	thumb	sub_8011970
0x080119B4	0x08011A67	thumb	sub_80119B4
0x08011A68	0x08011AFF	thumb	unref_sub_8011A68
0x08011B00	0x08011DC7	thumb	BattleBeginFirstTurn
0x08011DC8	0x08011E8B	thumb	bc_8013B1C
0x08011E8C	0x08012027	thumb	BattleTurnPassed
0x08012028	0x08012257	thumb	CanRunFromBattle
0x08012258	0x08012323	thumb	sub_8012258
0x08012324	0x08012FBB	thumb	sub_8012324
0x08012FBC	0x08012FEF	thumb	SwapTurnOrder
0x08012FF0	0x080133C7	thumb	GetWhoStrikesFirst
0x080133C8	0x0801365B	thumb	SetActionsAndBanksTurnOrder
0x0801365C	0x0801377B	thumb	TurnValuesCleanUp
0x0801377C	0x080137CB	thumb	SpecialStatusesClear
0x080137CC	0x080138EF	thumb	CheckFocusPunch_ClearVarsBeforeTurnStarts
0x080138F0	0x08013997	thumb	RunTurnActionsFunctions
0x08013998	0x08013B63	thumb	HandleEndTurn_BattleWon
0x08013B64	0x08013BDB	thumb	HandleEndTurn_BattleLost
0x08013BDC	0x08013C47	thumb	HandleEndTurn_RanFromBattle
0x08013C48	0x08013C9B	thumb	HandleEndTurn_MonFled
0x08013C9C	0x08013DA7	thumb	HandleEndTurn_FinishBattle
0x08013DA8	0x08013DF7	thumb	FreeResetData_ReturnToOvOrDoEvolutions
0x08013DF8	0x08013E87	thumb	TryEvolvePokemon
0x08013E88	0x08013EAF	thumb	WaitForEvoSceneToFinish
0x08013EB0	0x08013F53	thumb	ReturnFromBattleToOverworld
0x08013F54	0x08013FBB	thumb	RunBattleScriptCommands_PopCallbacksStack
0x08013FBC	0x08013FE7	thumb	RunBattleScriptCommands
0x08013FE8	0x080146F3	thumb	HandleAction_UseMove
0x080146F4	0x0801479F	thumb	HandleAction_Switch
0x080147A0	0x08014AB7	thumb	HandleAction_UseItem
0x08014AB8	0x08014BF3	thumb	TryRunFromBattle
0x08014BF4	0x08014D4F	thumb	HandleAction_Run
0x08014D50	0x08014D97	thumb	HandleAction_WatchesCarefully
0x08014D98	0x08014DF7	thumb	HandleAction_SafariZoneBallThrow
0x08014DF8	0x08014EBB	thumb	HandleAction_ThrowPokeblock
0x08014EBC	0x08014F7F	thumb	HandleAction_GoNear
0x08014F80	0x08014FBB	thumb	HandleAction_SafriZoneRun
0x08014FBC	0x08015033	thumb	HandleAction_Action9
0x08015034	0x0801505F	thumb	HandleAction_Action11
0x08015060	0x08015093	thumb	HandleAction_NothingIsFainted
0x08015094	0x0801514F	thumb	HandleAction_ActionFinished
0x08015150	0x080151D3	thumb	GetBattlerForBattleScript
0x080151D4	0x0801529B	thumb	PressurePPLose
0x0801529C	0x080153CF	thumb	PressurePPLoseOnUsingImprision
0x080153D0	0x080154E3	thumb	PressurePPLoseOnUsingPerishSong
0x080154E4	0x08015553	thumb	MarkAllBattlersForControllerExec
0x08015554	0x080155A3	thumb	MarkBattlerForControllerExec
0x080155A4	0x080155F3	thumb	sub_80155A4
0x080155F4	0x0801565F	thumb	CancelMultiTurnMoves
0x08015660	0x080156B5	thumb	WasUnableToUseMove
0x080156B8	0x080156DB	thumb	PrepareStringBattle
0x080156DC	0x0801573F	thumb	ResetSentPokesToOpponentValue
0x08015740	0x080157C3	thumb	sub_8015740
0x080157C4	0x0801582B	thumb	sub_80157C4
0x0801582C	0x0801584B	thumb	BattleScriptPush
0x0801584C	0x0801586F	thumb	BattleScriptPushCursor
0x08015870	0x08015893	thumb	BattleScriptPop
0x08015894	0x08015A97	thumb	TrySetCantSelectMoveBattleScript
0x08015A98	0x08015C8F	thumb	CheckMoveLimitations
0x08015C90	0x08015D5B	thumb	AreAllMovesUnusable
0x08015D5C	0x08015DFB	thumb	IsImprisoned
0x08015DFC	0x08016557	thumb	DoFieldEndTurnEffects
0x08016558	0x080170DB	thumb	TurnBasedEffects
0x080170DC	0x080173A3	thumb	HandleWishPerishSongOnTurnEnd
0x080173A4	0x080176C7	thumb	HandleFaintedMonActions
0x080176C8	0x08017717	thumb	TryClearRageStatuses
0x08017718	0x08018017	thumb	AtkCanceller_UnableToUseMove
0x08018018	0x080181B7	thumb	sub_8018018
0x080181B8	0x08018323	thumb	CastformDataTypeChange
0x08018324	0x08019FAF	thumb	AbilityBattleEffects
0x08019FB0	0x08019FEB	thumb	BattleScriptExecute
0x08019FEC	0x0801A02B	thumb	BattleScriptPushCursorAndCallback
0x0801A02C	0x0801B40B	thumb	ItemBattleEffects
0x0801B40C	0x0801B593	thumb	unref_sub_801B40C
0x0801B594	0x0801B5BF	thumb	sub_801B594
0x0801B5C0	0x0801B927	thumb	GetMoveTarget
0x0801B928	0x0801BC4F	thumb	IsMonDisobedient
0x0801BC50	0x0801C007	thumb	atk00_attackcanceler
0x0801C008	0x0801C097	thumb	JumpIfMoveFailed
0x0801C098	0x0801C107	thumb	atk40_jumpifaffectedbyprotect
0x0801C108	0x0801C173	thumb	JumpIfMoveAffectedByProtect
0x0801C174	0x0801C2B9	thumb	AccuracyCalcHelper
0x0801C2BC	0x0801C647	thumb	atk01_accuracycheck
0x0801C648	0x0801C69B	thumb	atk02_attackstring
0x0801C69C	0x0801C877	thumb	atk03_ppreduce
0x0801C878	0x0801C9EB	thumb	atk04_critcalc
0x0801C9EC	0x0801CAF7	thumb	atk05_damagecalc
0x0801CAF8	0x0801CBEB	thumb	AI_CalcDmg
0x0801CBEC	0x0801CCC3	thumb	ModulateDmgByType
0x0801CCC4	0x0801CF3B	thumb	atk06_typecalc
0x0801CF3C	0x0801D1C7	thumb	CheckWonderGuardAndLevitate
0x0801D1C8	0x0801D27F	thumb	ModulateDmgByType2
0x0801D280	0x0801D45B	thumb	TypeCalc
0x0801D45C	0x0801D573	thumb	AI_TypeCalc
0x0801D574	0x0801D5AF	thumb	Unused_ApplyRandomDmgMultiplier
0x0801D5B0	0x0801D75F	thumb	atk07_adjustnormaldamage
0x0801D760	0x0801D8EB	thumb	atk08_adjustnormaldamage2
0x0801D8EC	0x0801DA5F	thumb	atk09_attackanimation
0x0801DA60	0x0801DA7F	thumb	atk0A_waitanimation
0x0801DA80	0x0801DB4B	thumb	atk0B_healthbarupdate
0x0801DB4C	0x0801DF47	thumb	atk0C_datahpupdate
0x0801DF48	0x0801DF9B	thumb	atk0D_critmessage
0x0801DF9C	0x0801E06B	thumb	atk0E_effectivenesssound
0x0801E06C	0x0801E21B	thumb	atk0F_resultmessage
0x0801E21C	0x0801E25B	thumb	atk10_printstring
0x0801E25C	0x0801E29F	thumb	atk11_printselectionstring
0x0801E2A0	0x0801E2FB	thumb	atk12_waitmessage
0x0801E2FC	0x0801E34F	thumb	atk13_printfromtable
0x0801E350	0x0801E3B3	thumb	atk14_printselectionstringfromtable
0x0801E3B4	0x0801E3EB	thumb	GetBattlerTurnOrderNum
0x0801E3EC	0x0801F613	thumb	SetMoveEffect
0x0801F614	0x0801F707	thumb	atk15_seteffectwithchance
0x0801F708	0x0801F715	thumb	atk16_seteffectprimary
0x0801F718	0x0801F725	thumb	atk17_seteffectsecondary
0x0801F728	0x0801F7AB	thumb	atk18_clearstatusfromeffect
0x0801F7AC	0x0801FB31	thumb	atk19_tryfaintmon
0x0801FB34	0x0801FB6F	thumb	atk1A_dofaintanimation
0x0801FB70	0x0801FBD3	thumb	atk1B_cleareffectsonfaint
0x0801FBD4	0x0801FC4B	thumb	atk1C_jumpifstatus
0x0801FC4C	0x0801FCC3	thumb	atk1D_jumpifstatus2
0x0801FCC4	0x0801FDB1	thumb	atk1E_jumpifability
0x0801FDB4	0x0801FE2B	thumb	atk1F_jumpifsideaffecting
0x0801FE2C	0x0801FF23	thumb	atk20_jumpifstat
0x0801FF24	0x0801FFA7	thumb	atk21_jumpifstatus3condition
0x0801FFA8	0x08020001	thumb	atk22_jumpiftype
0x08020004	0x080209B3	thumb	atk23_getexp
0x080209B4	0x08020B53	thumb	atk24
0x08020B54	0x08020B9B	thumb	MoveValuesCleanUp
0x08020B9C	0x08020BB3	thumb	atk25_movevaluescleanup
0x08020BB4	0x08020BCB	thumb	atk26_setmultihit
0x08020BCC	0x08020C13	thumb	atk27_decrementmultihit
0x08020C14	0x08020C33	thumb	atk28_goto
0x08020C34	0x08020CD1	thumb	atk29_jumpifbyte
0x08020CD4	0x08020D79	thumb	atk2A_jumpifhalfword
0x08020D7C	0x08020E2D	thumb	atk2B_jumpifword
0x08020E30	0x08020EB5	thumb	atk2C_jumpifarrayequal
0x08020EB8	0x08020F3B	thumb	atk2D_jumpifarraynotequal
0x08020F3C	0x08020F63	thumb	atk2E_setbyte
0x08020F64	0x08020F8F	thumb	atk2F_addbyte
0x08020F90	0x08020FBB	thumb	atk30_subbyte
0x08020FBC	0x0802100F	thumb	atk31_copyarray
0x08021010	0x0802107B	thumb	atk32_copyarraywithindex
0x0802107C	0x080210A7	thumb	atk33_orbyte
0x080210A8	0x080210DF	thumb	atk34_orhalfword
0x080210E0	0x08021123	thumb	atk35_orword
0x08021124	0x0802114F	thumb	atk36_bicbyte
0x08021150	0x08021187	thumb	atk37_bichalfword
0x08021188	0x080211CB	thumb	atk38_bicword
0x080211CC	0x0802120B	thumb	atk39_pause
0x0802120C	0x0802122B	thumb	atk3A_waitstate
0x0802122C	0x08021283	thumb	atk3B_healthbar_update
0x08021284	0x0802128D	thumb	atk3C_return
0x08021290	0x080212AF	thumb	atk3D_end
0x080212B0	0x080212C7	thumb	atk3E_end2
0x080212C8	0x080212F7	thumb	atk3F_end3
0x080212F8	0x08021327	thumb	atk41_call
0x08021328	0x08021381	thumb	atk42_jumpiftype2
0x08021384	0x080213CD	thumb	atk43_jumpifabilitypresent
0x080213D0	0x080213EF	thumb	atk44_endselectionscript
0x080213F0	0x080214B3	thumb	atk45_playanimation
0x080214B4	0x0802157F	thumb	atk46_playanimation2
0x08021580	0x080215FB	thumb	atk47_setgraphicalstatchangevalues
0x080215FC	0x080217F7	thumb	atk48_playstatchangeanimation
0x080217F8	0x080222DB	thumb	atk49_moveend
0x080222DC	0x0802252B	thumb	atk4A_typecalc2
0x0802252C	0x0802257B	thumb	atk4B_returnatktoball
0x0802257C	0x080225EF	thumb	atk4C_getswitchedmondata
0x080225F0	0x08022783	thumb	atk4D_switchindataupdate
0x08022784	0x0802282F	thumb	atk4E_switchinanim
0x08022830	0x08022A3B	thumb	atk4F_jumpifcantswitch
0x08022A3C	0x08022A97	thumb	sub_8022A3C
0x08022A98	0x0802331B	thumb	atk50_openpartyscreen
0x0802331C	0x08023523	thumb	atk51_switchhandleorder
0x08023524	0x080237CB	thumb	atk52_switchineffects
0x080237CC	0x0802380B	thumb	atk53_trainerslidein
0x0802380C	0x08023847	thumb	atk54_playse
0x08023848	0x08023883	thumb	atk55_fanfare
0x08023884	0x080238B3	thumb	atk56_playfaintcry
0x080238B4	0x080238EB	thumb	atk57
0x080238EC	0x0802391F	thumb	atk58_returntoball
0x08023920	0x08023A7F	thumb	atk59_handlelearnnewmove
0x08023A80	0x08023AD7	thumb	sub_8023A80
0x08023AD8	0x08023AF5	thumb	sub_8023AD8
0x08023AF8	0x08023E73	thumb	atk5A_yesnoboxlearnmove
0x08023E74	0x08023F83	thumb	atk5B_yesnoboxstoplearningmove
0x08023F84	0x08024013	thumb	atk5C_hitanimation
0x08024014	0x08024193	thumb	atk5D_getmoneyreward
0x08024194	0x08024247	thumb	atk5E
0x08024248	0x08024297	thumb	atk5F_swapattackerwithtarget
0x08024298	0x080242C7	thumb	atk60_incrementgamestat
0x080242C8	0x0802438F	thumb	atk61_drawpartystatussummary
0x08024390	0x080243BF	thumb	atk62_hidepartystatussummary
0x080243C0	0x08024423	thumb	atk63_jumptorandomattack
0x08024424	0x080244B3	thumb	atk64_statusanimation
0x080244B4	0x0802455B	thumb	atk65_status2animation
0x0802455C	0x080245EF	thumb	atk66_chosenstatusanimation
0x080245F0	0x0802469F	thumb	atk67_yesnobox
0x080246A0	0x080246D7	thumb	atk68_cancelallactions
0x080246D8	0x08024853	thumb	atk69_adjustsetdamage
0x08024854	0x080248BF	thumb	atk6A_removeitem
0x080248C0	0x080248FB	thumb	atk6B_atknameinbuff1
0x080248FC	0x08024C4B	thumb	atk6C_drawlvlupbox
0x08024C4C	0x08024C63	thumb	atk6D_resetsentmonsvalue
0x08024C64	0x08024C83	thumb	atk6E_setatktoplayer0
0x08024C84	0x08024CB7	thumb	atk6F_makevisible
0x08024CB8	0x08024CEB	thumb	atk70_recordlastability
0x08024CEC	0x08024D13	thumb	sub_8024CEC
0x08024D14	0x08024D2B	thumb	atk71_buffermovetolearn
0x08024D2C	0x08024D6F	thumb	atk72_jumpifplayerran
0x08024D70	0x08024E2B	thumb	atk73_hpthresholds
0x08024E2C	0x08024EE7	thumb	atk74_hpthresholds2
0x08024EE8	0x08024F3F	thumb	atk75_useitemonopponent
0x08024F40	0x0802512F	thumb	atk76_various
0x08025130	0x0802526B	thumb	atk77_setprotectlike
0x0802526C	0x08025387	thumb	atk78_faintifabilitynotdamp
0x08025388	0x080253E7	thumb	atk79_setatkhptozero
0x080253E8	0x08025489	thumb	atk7A_jumpifnexttargetvalid
0x0802548C	0x08025507	thumb	atk7B_tryhealhalfhealth
0x08025508	0x080256CF	thumb	atk7C_trymirrormove
0x080256D0	0x08025723	thumb	atk7D_setrain
0x08025724	0x080257DB	thumb	atk7E_setreflect
0x080257DC	0x0802589B	thumb	atk7F_setseeded
0x0802589C	0x0802591B	thumb	atk80_manipulatedamage
0x0802591C	0x080259EB	thumb	atk81_trysetrest
0x080259EC	0x08025A33	thumb	atk82_jumpifnotfirstturn
0x08025A34	0x08025A43	thumb	atk83_nop
0x08025A44	0x08025ADF	thumb	UproarWakeUpCheck
0x08025AE0	0x08025B5B	thumb	atk84_jumpifcantmakeasleep
0x08025B5C	0x08025BD7	thumb	atk85_stockpile
0x08025BD8	0x08025CFF	thumb	atk86_stockpiletobasedamage
0x08025D00	0x08025DEB	thumb	atk87_stockpiletohpheal
0x08025DEC	0x08025E1F	thumb	atk88_negativedamage
0x08025E20	0x080262C3	thumb	ChangeStatBuffs
0x080262C4	0x08026317	thumb	atk89_statbuffchange
0x08026318	0x0802636B	thumb	atk8A_normalisebuffs
0x0802636C	0x080263DB	thumb	atk8B_setbide
0x080263DC	0x0802641B	thumb	atk8C_confuseifrepeatingattackends
0x0802641C	0x08026467	thumb	atk8D_setmultihitcounter
0x08026468	0x080264BF	thumb	atk8E_initmultihitstring
0x080264C0	0x0802658F	thumb	sub_80264C0
0x08026590	0x08026889	thumb	atk8F_forcerandomswitch
0x0802688C	0x08026A2F	thumb	atk90_tryconversiontypechange
0x08026A30	0x08026ABF	thumb	atk91_givepaydaymoney
